label,position,val-2,val-3,val-4,val-5,val-6,val-7,val-8,val-9
HiC_scaffold_3,17,0,0,0,0,0,1,0,0
HiC_scaffold_3,18,0,0,0,0,0,1,0,0
HiC_scaffold_3,19,0,0,0,0,0,1,0,0
HiC_scaffold_3,20,0,0,0,0,0,1,0,0
HiC_scaffold_3,21,0,0,0,0,0,1,0,0
HiC_scaffold_3,22,0,0,0,0,0,1,0,0
HiC_scaffold_3,23,0,0,0,0,0,1,0,0
HiC_scaffold_3,24,0,0,0,0,0,1,0,0
HiC_scaffold_3,25,0,0,0,0,0,1,0,0
HiC_scaffold_3,26,0,0,0,0,0,1,0,0
HiC_scaffold_3,27,0,0,0,0,0,1,0,0
HiC_scaffold_3,28,0,0,0,0,0,1,0,0
HiC_scaffold_3,29,0,0,0,0,0,1,0,0
HiC_scaffold_3,30,0,0,0,0,0,1,0,0
HiC_scaffold_3,31,0,0,0,0,0,1,0,0
HiC_scaffold_3,32,0,0,0,0,0,1,0,0
HiC_scaffold_3,33,0,0,0,0,0,1,0,0
HiC_scaffold_3,34,0,0,0,0,0,1,0,0
HiC_scaffold_3,35,0,0,0,0,0,1,0,0
HiC_scaffold_3,36,0,0,0,0,0,1,0,0
HiC_scaffold_3,37,0,0,0,0,0,1,0,0
HiC_scaffold_3,38,0,0,0,0,0,1,0,0
HiC_scaffold_3,39,0,0,0,0,0,1,0,0
HiC_scaffold_3,40,0,0,0,0,0,1,0,0
HiC_scaffold_3,41,0,0,0,0,0,1,0,0
HiC_scaffold_3,42,0,0,0,0,0,1,0,0
HiC_scaffold_3,43,0,0,0,0,0,1,0,0
HiC_scaffold_3,44,0,0,0,0,0,1,0,0
HiC_scaffold_3,45,0,0,0,0,0,1,0,0
HiC_scaffold_3,46,0,0,0,0,0,1,0,0
HiC_scaffold_3,47,0,0,0,0,0,1,0,0
HiC_scaffold_3,48,0,0,0,0,0,1,0,0
HiC_scaffold_3,49,0,0,0,0,0,1,0,0
HiC_scaffold_3,50,0,0,0,0,0,1,0,0
HiC_scaffold_3,51,0,0,0,0,0,1,0,0
HiC_scaffold_3,52,0,0,0,0,0,1,0,0
HiC_scaffold_3,53,0,0,0,0,0,1,0,0
HiC_scaffold_3,104,0,0,1,0,0,0,0,0
HiC_scaffold_3,105,0,0,1,0,0,0,0,0
HiC_scaffold_3,106,0,0,1,0,0,0,0,0
HiC_scaffold_3,107,0,0,1,0,0,0,0,0
HiC_scaffold_3,108,0,0,1,0,0,0,0,0
HiC_scaffold_3,109,0,0,1,0,0,0,0,0
HiC_scaffold_3,110,0,0,1,0,0,0,0,0
HiC_scaffold_3,111,0,0,1,0,0,0,0,0
HiC_scaffold_3,112,0,0,1,0,0,0,0,0
HiC_scaffold_3,113,0,0,1,0,0,0,0,0
HiC_scaffold_3,114,0,0,1,0,0,0,0,0
HiC_scaffold_3,115,0,0,1,0,0,0,0,0
HiC_scaffold_3,116,0,0,1,0,0,0,0,0
HiC_scaffold_3,117,0,0,1,0,0,0,0,0
HiC_scaffold_3,118,0,0,1,0,0,0,0,0
HiC_scaffold_3,119,0,0,1,0,0,0,0,0
HiC_scaffold_3,120,0,0,1,0,0,0,0,0
HiC_scaffold_3,121,0,0,1,0,0,0,0,0
HiC_scaffold_3,122,0,0,1,0,0,0,0,0
HiC_scaffold_3,123,2,1,1,1,0,0,0,0
HiC_scaffold_3,124,2,1,1,1,0,0,0,0
HiC_scaffold_3,125,2,1,1,1,0,0,0,0
HiC_scaffold_3,126,2,1,1,1,0,0,0,0
HiC_scaffold_3,127,2,1,1,1,0,0,0,0
HiC_scaffold_3,128,2,1,1,1,0,0,0,0
HiC_scaffold_3,129,2,1,1,1,0,0,0,0
HiC_scaffold_3,130,2,1,1,1,0,0,0,0
HiC_scaffold_3,131,3,1,1,1,0,4,0,0
HiC_scaffold_3,132,3,1,1,1,0,4,0,0
HiC_scaffold_3,133,3,1,1,1,0,4,0,0
HiC_scaffold_3,134,3,1,1,1,0,4,0,0
HiC_scaffold_3,135,3,1,1,1,0,4,0,0
HiC_scaffold_3,136,3,1,1,1,0,4,0,0
HiC_scaffold_3,137,3,1,1,1,0,4,0,0
HiC_scaffold_3,138,3,1,1,1,0,4,0,0
HiC_scaffold_3,139,3,1,1,1,0,4,0,0
HiC_scaffold_3,140,3,1,1,1,0,4,0,0
HiC_scaffold_3,141,3,1,1,1,0,4,0,0
HiC_scaffold_3,142,3,1,1,1,0,4,0,0
HiC_scaffold_3,143,3,1,0,1,0,4,0,0
HiC_scaffold_3,144,3,1,0,1,0,4,0,0
HiC_scaffold_3,145,3,1,0,1,0,4,0,0
HiC_scaffold_3,146,3,1,0,1,0,4,0,0
HiC_scaffold_3,147,3,1,0,1,0,4,0,0
HiC_scaffold_3,148,3,1,0,1,0,4,0,0
HiC_scaffold_3,149,3,1,0,1,0,4,0,0
HiC_scaffold_3,150,3,1,0,1,0,4,0,0
HiC_scaffold_3,151,3,1,0,1,0,4,0,0
HiC_scaffold_3,152,3,1,0,1,0,4,0,0
HiC_scaffold_3,153,3,1,0,1,0,4,0,0
HiC_scaffold_3,154,3,1,0,1,0,4,0,0
HiC_scaffold_3,155,3,1,0,1,0,4,0,0
HiC_scaffold_3,156,3,1,0,1,0,4,0,0
HiC_scaffold_3,157,3,1,0,1,0,4,0,0
HiC_scaffold_3,158,3,1,0,1,0,4,0,0
HiC_scaffold_3,159,3,1,0,1,0,4,0,0
HiC_scaffold_3,160,3,1,0,1,0,4,0,0
HiC_scaffold_3,161,3,1,0,1,0,4,0,0
HiC_scaffold_3,162,3,1,0,1,0,4,0,0
HiC_scaffold_3,163,3,1,0,1,0,4,0,0
HiC_scaffold_3,164,3,1,0,1,0,4,0,0
HiC_scaffold_3,165,3,1,0,1,0,4,0,0
HiC_scaffold_3,166,3,1,0,1,0,4,0,0
HiC_scaffold_3,167,3,1,0,1,0,4,0,0
HiC_scaffold_3,168,3,1,0,1,0,4,0,0
HiC_scaffold_3,169,3,1,0,1,0,4,0,0
HiC_scaffold_3,170,3,1,0,1,0,4,0,0
HiC_scaffold_3,171,3,1,0,1,0,4,0,0
HiC_scaffold_3,172,3,1,0,1,0,4,0,0
HiC_scaffold_3,173,3,1,0,0,0,4,0,0
HiC_scaffold_3,174,3,1,0,0,0,4,0,0
HiC_scaffold_3,175,3,1,0,0,0,4,0,0
HiC_scaffold_3,176,3,1,0,0,0,4,0,0
HiC_scaffold_3,177,2,1,0,0,0,4,0,0
HiC_scaffold_3,178,2,1,0,0,0,4,0,0
HiC_scaffold_3,179,2,1,0,0,0,3,0,0
HiC_scaffold_3,180,2,1,0,0,0,3,0,0
HiC_scaffold_3,181,2,0,0,0,0,3,0,0
HiC_scaffold_3,182,2,0,0,0,0,3,0,0
HiC_scaffold_3,183,2,0,0,0,0,2,0,0
HiC_scaffold_3,184,1,0,0,0,0,0,0,0
HiC_scaffold_3,185,1,0,0,0,0,0,0,0
HiC_scaffold_3,245,0,1,0,0,0,0,0,0
HiC_scaffold_3,246,0,1,0,0,0,0,0,0
HiC_scaffold_3,247,0,1,0,0,0,0,0,0
HiC_scaffold_3,248,0,1,0,0,0,0,0,0
HiC_scaffold_3,249,0,1,0,0,0,0,0,0
HiC_scaffold_3,250,0,1,0,0,0,0,0,0
HiC_scaffold_3,251,0,1,0,0,0,0,0,0
HiC_scaffold_3,252,0,1,0,0,0,0,0,0
HiC_scaffold_3,253,0,1,0,0,0,0,0,0
HiC_scaffold_3,254,0,1,0,0,0,0,0,0
HiC_scaffold_3,255,0,1,0,0,0,0,0,0
HiC_scaffold_3,256,0,1,0,0,0,0,0,0
HiC_scaffold_3,257,0,1,0,0,0,0,0,0
HiC_scaffold_3,258,0,1,0,0,0,0,0,0
HiC_scaffold_3,259,0,1,0,0,0,0,0,0
HiC_scaffold_3,260,0,1,0,0,0,0,0,0
HiC_scaffold_3,261,0,1,0,0,0,0,0,0
HiC_scaffold_3,262,0,1,0,0,0,0,0,0
HiC_scaffold_3,263,0,1,0,0,0,0,0,0
HiC_scaffold_3,264,0,1,0,0,0,0,0,0
HiC_scaffold_3,265,0,1,0,0,0,0,0,0
HiC_scaffold_3,266,0,1,0,0,0,0,0,0
HiC_scaffold_3,267,0,1,0,0,0,0,0,0
HiC_scaffold_3,268,0,1,0,0,0,0,0,0
HiC_scaffold_3,269,0,1,0,0,0,0,0,0
HiC_scaffold_3,270,0,1,0,0,0,0,0,0
HiC_scaffold_3,271,0,1,0,0,0,0,0,0
HiC_scaffold_3,272,0,1,0,0,0,0,0,0
HiC_scaffold_3,273,0,1,0,0,0,0,0,0
HiC_scaffold_3,274,0,1,0,0,0,0,0,0
HiC_scaffold_3,275,0,1,0,0,0,0,0,0
HiC_scaffold_3,276,0,1,0,0,0,0,0,0
HiC_scaffold_3,277,0,1,0,0,0,0,0,0
HiC_scaffold_3,278,0,1,0,0,0,0,0,0
HiC_scaffold_3,279,0,1,0,0,0,0,0,0
HiC_scaffold_3,280,0,1,0,0,0,0,0,0
HiC_scaffold_3,281,0,1,0,0,0,0,0,0
HiC_scaffold_3,282,0,1,0,0,0,0,0,0
HiC_scaffold_3,283,0,1,0,0,0,0,0,0
HiC_scaffold_3,284,0,1,0,0,0,0,0,0
HiC_scaffold_3,285,0,1,0,0,0,0,0,0
HiC_scaffold_3,286,0,1,0,0,0,0,0,0
HiC_scaffold_3,287,0,1,0,0,0,0,0,0
HiC_scaffold_3,288,0,1,0,0,0,0,0,0
HiC_scaffold_3,289,0,1,0,0,0,0,0,0
HiC_scaffold_3,290,0,1,0,0,0,0,0,0
HiC_scaffold_3,291,0,1,0,0,0,0,0,0
HiC_scaffold_3,292,0,1,0,0,0,0,0,0
HiC_scaffold_3,293,0,1,0,0,0,0,0,0
HiC_scaffold_3,294,0,1,0,0,0,0,0,0
HiC_scaffold_3,295,0,1,0,0,0,0,0,0
HiC_scaffold_3,296,0,1,0,0,0,0,0,0
HiC_scaffold_3,297,0,1,0,0,0,0,0,0
HiC_scaffold_3,298,0,1,0,0,0,0,0,0
HiC_scaffold_3,299,0,1,0,0,0,0,0,0
HiC_scaffold_3,300,0,1,0,0,0,0,0,0
HiC_scaffold_3,301,0,1,0,0,0,0,0,0
HiC_scaffold_3,322,1,0,1,0,1,1,0,0
HiC_scaffold_3,323,1,0,1,0,1,1,0,0
HiC_scaffold_3,324,1,0,1,0,1,2,0,0
HiC_scaffold_3,325,1,1,1,0,2,2,1,0
HiC_scaffold_3,326,1,1,1,0,4,3,2,1
HiC_scaffold_3,327,1,1,1,0,4,3,2,2
HiC_scaffold_3,328,2,1,1,0,7,4,2,3
HiC_scaffold_3,329,2,1,1,0,7,4,2,3
HiC_scaffold_3,330,2,2,1,0,7,4,2,3
HiC_scaffold_3,331,2,2,1,0,7,4,2,3
HiC_scaffold_3,332,2,2,1,0,7,4,2,3
HiC_scaffold_3,333,2,2,1,0,7,4,2,3
HiC_scaffold_3,334,2,2,1,0,7,4,2,3
HiC_scaffold_3,335,2,2,1,0,7,6,2,3
HiC_scaffold_3,336,2,2,1,0,7,6,2,3
HiC_scaffold_3,337,2,2,1,0,7,6,2,3
HiC_scaffold_3,338,2,2,1,0,7,6,2,3
HiC_scaffold_3,339,2,2,1,0,7,6,2,3
HiC_scaffold_3,340,2,3,2,0,7,6,2,3
HiC_scaffold_3,341,2,3,2,0,7,6,2,3
HiC_scaffold_3,342,2,3,2,0,7,6,2,3
HiC_scaffold_3,343,2,3,2,0,7,6,2,3
HiC_scaffold_3,344,2,3,3,1,10,6,2,3
HiC_scaffold_3,345,3,3,3,1,11,7,2,3
